CODGEO,LIBGEO,LIBEPCI,DEP,REG
78224,L'Étang-la-Ville,CA Saint-Germain Boucles de Seine,78,11
78227,Évecquemont,CU Grand Paris Seine et Oise,78,11
78230,La Falaise,CU Grand Paris Seine et Oise,78,11
78231,Favrieux,CU Grand Paris Seine et Oise,78,11
78233,Feucherolles,CC Gally Mauldre,78,11
78234,Flacourt,CU Grand Paris Seine et Oise,78,11
78236,Flexanville,CC Cœur d'Yvelines,78,11
78237,Flins-Neuve-Église,CC du Pays Houdanais (C.C.P.H.),78,11
78238,Flins-sur-Seine,CU Grand Paris Seine et Oise,78,11
78239,Follainville-Dennemont,CU Grand Paris Seine et Oise,78,11
78242,Fontenay-le-Fleury,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78245,Fontenay-Mauvoisin,CU Grand Paris Seine et Oise,78,11
78246,Fontenay-Saint-Père,CU Grand Paris Seine et Oise,78,11
78255,Freneuse,CC Les Portes de l'Ile de France,78,11
78261,Gaillon-sur-Montcient,CU Grand Paris Seine et Oise,78,11
78262,Galluis,CC Cœur d'Yvelines,78,11
78263,Gambais,CC Cœur d'Yvelines,78,11
78264,Gambaiseuil,CA Rambouillet Territoires,78,11
78265,Garancières,CC Cœur d'Yvelines,78,11
78267,Gargenville,CU Grand Paris Seine et Oise,78,11
78269,Gazeran,CA Rambouillet Territoires,78,11
78276,Gommecourt,CC Les Portes de l'Ile de France,78,11
78278,Goupillières,CC Cœur d'Yvelines,78,11
78281,Goussonville,CU Grand Paris Seine et Oise,78,11
78283,Grandchamp,CC du Pays Houdanais (C.C.P.H.),78,11
78285,Gressey,CC du Pays Houdanais (C.C.P.H.),78,11
78289,Grosrouvre,CC Cœur d'Yvelines,78,11
78290,Guernes,CU Grand Paris Seine et Oise,78,11
78291,Guerville,CU Grand Paris Seine et Oise,78,11
78296,Guitrancourt,CU Grand Paris Seine et Oise,78,11
78297,Guyancourt,CA de Saint-Quentin-en-Yvelines,78,11
78299,Hardricourt,CU Grand Paris Seine et Oise,78,11
78300,Hargeville,CU Grand Paris Seine et Oise,78,11
78302,La Hauteville,CC du Pays Houdanais (C.C.P.H.),78,11
78305,Herbeville,CC Gally Mauldre,78,11
78307,Hermeray,CA Rambouillet Territoires,78,11
78310,Houdan,CC du Pays Houdanais (C.C.P.H.),78,11
78311,Houilles,CA Saint-Germain Boucles de Seine,78,11
78314,Issou,CU Grand Paris Seine et Oise,78,11
78317,Jambville,CU Grand Paris Seine et Oise,78,11
78320,Notre-Dame-de-la-Mer,CC Les Portes de l'Ile de France,78,11
78321,Jouars-Pontchartrain,CC Cœur d'Yvelines,78,11
78322,Jouy-en-Josas,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78324,Jouy-Mauvoisin,CU Grand Paris Seine et Oise,78,11
78325,Jumeauville,CU Grand Paris Seine et Oise,78,11
78327,Juziers,CU Grand Paris Seine et Oise,78,11
78329,Lainville-en-Vexin,CU Grand Paris Seine et Oise,78,11
78334,Lévis-Saint-Nom,CC de la Haute Vallée de Chevreuse,78,11
78335,Limay,CU Grand Paris Seine et Oise,78,11
78337,Limetz-Villez,CC Les Portes de l'Ile de France,78,11
78343,Les Loges-en-Josas,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78344,Lommoye,CC Les Portes de l'Ile de France,78,11
78346,Longnes,CC du Pays Houdanais (C.C.P.H.),78,11
78349,Longvilliers,CA Rambouillet Territoires,78,11
78350,Louveciennes,CA Saint-Germain Boucles de Seine,78,11
78354,Magnanville,CU Grand Paris Seine et Oise,78,11
78356,Magny-les-Hameaux,CA de Saint-Quentin-en-Yvelines,78,11
78358,Maisons-Laffitte,CA Saint-Germain Boucles de Seine,78,11
78361,Mantes-la-Jolie,CU Grand Paris Seine et Oise,78,11
78362,Mantes-la-Ville,CU Grand Paris Seine et Oise,78,11
78364,Marcq,CC Cœur d'Yvelines,78,11
78366,Mareil-le-Guyon,CC Cœur d'Yvelines,78,11
78367,Mareil-Marly,CA Saint-Germain Boucles de Seine,78,11
78368,Mareil-sur-Mauldre,CC Gally Mauldre,78,11
78372,Marly-le-Roi,CA Saint-Germain Boucles de Seine,78,11
78380,Maule,CC Gally Mauldre,78,11
78381,Maulette,CC du Pays Houdanais (C.C.P.H.),78,11
78382,Maurecourt,CA de Cergy-Pontoise,78,11
78383,Maurepas,CA de Saint-Quentin-en-Yvelines,78,11
78384,Médan,CU Grand Paris Seine et Oise,78,11
78385,Ménerville,CC Les Portes de l'Ile de France,78,11
78389,Méré,CC Cœur d'Yvelines,78,11
78391,Méricourt,CU Grand Paris Seine et Oise,78,11
78396,Le Mesnil-le-Roi,CA Saint-Germain Boucles de Seine,78,11
78397,Le Mesnil-Saint-Denis,CC de la Haute Vallée de Chevreuse,78,11
78398,Les Mesnuls,CC Cœur d'Yvelines,78,11
78401,Meulan-en-Yvelines,CU Grand Paris Seine et Oise,78,11
78402,Mézières-sur-Seine,CU Grand Paris Seine et Oise,78,11
78403,Mézy-sur-Seine,CU Grand Paris Seine et Oise,78,11
78404,Millemont,CC Cœur d'Yvelines,78,11
78406,Milon-la-Chapelle,CC de la Haute Vallée de Chevreuse,78,11
78407,Mittainville,CA Rambouillet Territoires,78,11
78410,Moisson,CC Les Portes de l'Ile de France,78,11
78413,Mondreville,CC du Pays Houdanais (C.C.P.H.),78,11
78415,Montainville,CC Gally Mauldre,78,11
78416,Montalet-le-Bois,CU Grand Paris Seine et Oise,78,11
78417,Montchauvet,CC du Pays Houdanais (C.C.P.H.),78,11
78418,Montesson,CA Saint-Germain Boucles de Seine,78,11
78420,Montfort-l'Amaury,CC Cœur d'Yvelines,78,11
78423,Montigny-le-Bretonneux,CA de Saint-Quentin-en-Yvelines,78,11
78431,Morainvilliers,CU Grand Paris Seine et Oise,78,11
78437,Mousseaux-sur-Seine,CU Grand Paris Seine et Oise,78,11
78439,Mulcent,CC du Pays Houdanais (C.C.P.H.),78,11
78440,Les Mureaux,CU Grand Paris Seine et Oise,78,11
78442,Neauphle-le-Château,CC Cœur d'Yvelines,78,11
78443,Neauphle-le-Vieux,CC Cœur d'Yvelines,78,11
78444,Neauphlette,CC Les Portes de l'Ile de France,78,11
78451,Nézel,CU Grand Paris Seine et Oise,78,11
78455,Noisy-le-Roi,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78460,Oinville-sur-Montcient,CU Grand Paris Seine et Oise,78,11
78464,Orcemont,CA Rambouillet Territoires,78,11
78465,Orgerus,CC du Pays Houdanais (C.C.P.H.),78,11
78466,Orgeval,CU Grand Paris Seine et Oise,78,11
78470,Orphin,CA Rambouillet Territoires,78,11
78472,Orsonville,CA Rambouillet Territoires,78,11
78474,Orvilliers,CC du Pays Houdanais (C.C.P.H.),78,11
78475,Osmoy,CC du Pays Houdanais (C.C.P.H.),78,11
78478,Paray-Douaville,CA Rambouillet Territoires,78,11
78481,Le Pecq,CA Saint-Germain Boucles de Seine,78,11
78484,Perdreauville,CU Grand Paris Seine et Oise,78,11
78486,Le Perray-en-Yvelines,CA Rambouillet Territoires,78,11
78490,Plaisir,CA de Saint-Quentin-en-Yvelines,78,11
78497,Poigny-la-Forêt,CA Rambouillet Territoires,78,11
78498,Poissy,CU Grand Paris Seine et Oise,78,11
78499,Ponthévrard,CA Rambouillet Territoires,78,11
78501,Porcheville,CU Grand Paris Seine et Oise,78,11
78502,Le Port-Marly,CA Saint-Germain Boucles de Seine,78,11
78505,Prunay-le-Temple,CC du Pays Houdanais (C.C.P.H.),78,11
78506,Prunay-en-Yvelines,CA Rambouillet Territoires,78,11
78513,La Queue-les-Yvelines,CC Cœur d'Yvelines,78,11
78516,Raizeux,CA Rambouillet Territoires,78,11
78517,Rambouillet,CA Rambouillet Territoires,78,11
78518,Rennemoulin,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78520,Richebourg,CC du Pays Houdanais (C.C.P.H.),78,11
78522,Rochefort-en-Yvelines,CA Rambouillet Territoires,78,11
78528,Rolleboise,CU Grand Paris Seine et Oise,78,11
78530,Rosay,CC du Pays Houdanais (C.C.P.H.),78,11
78531,Rosny-sur-Seine,CU Grand Paris Seine et Oise,78,11
78536,Sailly,CU Grand Paris Seine et Oise,78,11
78537,Saint-Arnoult-en-Yvelines,CA Rambouillet Territoires,78,11
78545,Saint-Cyr-l'École,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78548,Saint-Forget,CC de la Haute Vallée de Chevreuse,78,11
78550,Saint-Germain-de-la-Grange,CC Cœur d'Yvelines,78,11
78551,Saint-Germain-en-Laye,CA Saint-Germain Boucles de Seine,78,11
78557,Saint-Hilarion,CA Rambouillet Territoires,78,11
78558,Saint-Illiers-la-Ville,CC Les Portes de l'Ile de France,78,11
78559,Saint-Illiers-le-Bois,CC Les Portes de l'Ile de France,78,11
78561,Saint-Lambert,CC de la Haute Vallée de Chevreuse,78,11
78562,Saint-Léger-en-Yvelines,CA Rambouillet Territoires,78,11
78564,Saint-Martin-de-Bréthencourt,CA Rambouillet Territoires,78,11
78565,Saint-Martin-des-Champs,CC du Pays Houdanais (C.C.P.H.),78,11
78567,Saint-Martin-la-Garenne,CU Grand Paris Seine et Oise,78,11
78569,Sainte-Mesme,CA Rambouillet Territoires,78,11
78571,Saint-Nom-la-Bretèche,CC Gally Mauldre,78,11
78575,Saint-Rémy-lès-Chevreuse,CC de la Haute Vallée de Chevreuse,78,11
78576,Saint-Rémy-l'Honoré,CC Cœur d'Yvelines,78,11
78586,Sartrouville,CA Saint-Germain Boucles de Seine,78,11
78588,Saulx-Marchais,CC Cœur d'Yvelines,78,11
78590,Senlisse,CC de la Haute Vallée de Chevreuse,78,11
78591,Septeuil,CC du Pays Houdanais (C.C.P.H.),78,11
78597,Soindres,CU Grand Paris Seine et Oise,78,11
78601,Sonchamp,CA Rambouillet Territoires,78,11
78605,Tacoignières,CC du Pays Houdanais (C.C.P.H.),78,11
78606,Le Tartre-Gaudran,CC du Pays Houdanais (C.C.P.H.),78,11
78608,Le Tertre-Saint-Denis,CU Grand Paris Seine et Oise,78,11
78609,Tessancourt-sur-Aubette,CU Grand Paris Seine et Oise,78,11
78615,Thiverval-Grignon,CC Cœur d'Yvelines,78,11
78616,Thoiry,CC Cœur d'Yvelines,78,11
78618,Tilly,CC du Pays Houdanais (C.C.P.H.),78,11
78620,Toussus-le-Noble,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78621,Trappes,CA de Saint-Quentin-en-Yvelines,78,11
78623,Le Tremblay-sur-Mauldre,CC Cœur d'Yvelines,78,11
78624,Triel-sur-Seine,CU Grand Paris Seine et Oise,78,11
78638,Vaux-sur-Seine,CU Grand Paris Seine et Oise,78,11
78640,Vélizy-Villacoublay,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78642,Verneuil-sur-Seine,CU Grand Paris Seine et Oise,78,11
78643,Vernouillet,CU Grand Paris Seine et Oise,78,11
78644,La Verrière,CA de Saint-Quentin-en-Yvelines,78,11
78646,Versailles,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78647,Vert,CU Grand Paris Seine et Oise,78,11
78650,Le Vésinet,CA Saint-Germain Boucles de Seine,78,11
78653,Vicq,CC Cœur d'Yvelines,78,11
78655,Vieille-Église-en-Yvelines,CA Rambouillet Territoires,78,11
78668,La Villeneuve-en-Chevrie,CC Les Portes de l'Ile de France,78,11
78672,Villennes-sur-Seine,CU Grand Paris Seine et Oise,78,11
78674,Villepreux,CA de Saint-Quentin-en-Yvelines,78,11
78677,Villette,CC du Pays Houdanais (C.C.P.H.),78,11
78681,Villiers-le-Mahieu,CC Cœur d'Yvelines,78,11
78683,Villiers-Saint-Frédéric,CC Cœur d'Yvelines,78,11
78686,Viroflay,CA Versailles Grand Parc (C.A.V.G.P.),78,11
78688,Voisins-le-Bretonneux,CA de Saint-Quentin-en-Yvelines,78,11
79001,L'Absie,CA du Bocage Bressuirais,79,75
79002,Adilly,CC de Parthenay-Gâtine,79,75
79003,Aiffres,CA du Niortais,79,75
79005,Airvault,CC Airvaudais-Val du Thouet,79,75
79007,Allonne,CC de Parthenay-Gâtine,79,75
79008,Amailloux,CC de Parthenay-Gâtine,79,75
79009,Amuré,CA du Niortais,79,75
79010,Arçais,CA du Niortais,79,75
79012,Ardin,CC Val de Gâtine,79,75
79013,Argentonnay,CA du Bocage Bressuirais,79,75
79014,Loretz-d'Argenton,CC du Thouarsais,79,75
79015,Asnières-en-Poitou,CC Mellois-en-Poitou,79,75
79016,Assais-les-Jumeaux,CC Airvaudais-Val du Thouet,79,75
79018,Aubigné,CC Mellois-en-Poitou,79,75
79019,Aubigny,CC de Parthenay-Gâtine,79,75
79020,Augé,CC Haut Val de Sèvre,79,75
79022,Availles-Thouarsais,CC Airvaudais-Val du Thouet,79,75
79023,Avon,CC Haut Val de Sèvre,79,75
79024,Azay-le-Brûlé,CC Haut Val de Sèvre,79,75
79025,Azay-sur-Thouet,CC de Parthenay-Gâtine,79,75
79029,Beaulieu-sous-Parthenay,CC Val de Gâtine,79,75
79030,Beaussais-Vitré,CC Mellois-en-Poitou,79,75
79031,Beauvoir-sur-Niort,CA du Niortais,79,75
79032,Béceleuf,CC Val de Gâtine,79,75
79034,Bessines,CA du Niortais,79,75
79038,Boismé,CA du Bocage Bressuirais,79,75
79040,La Boissière-en-Gâtine,CC Val de Gâtine,79,75
79042,Bougon,CC Haut Val de Sèvre,79,75
79046,Le Bourdet,CA du Niortais,79,75
79047,Boussais,CC Airvaudais-Val du Thouet,79,75
79048,La Crèche,CC Haut Val de Sèvre,79,75
79049,Bressuire,CA du Bocage Bressuirais,79,75
79050,Bretignolles,CA du Bocage Bressuirais,79,75
79055,Brieuil-sur-Chizé,CC Mellois-en-Poitou,79,75
79056,Brion-près-Thouet,CC du Thouarsais,79,75
79057,Brioux-sur-Boutonne,CC Mellois-en-Poitou,79,75
79058,Brûlain,CA du Niortais,79,75
79059,Le Busseau,CC Val de Gâtine,79,75
79060,Caunay,CC Mellois-en-Poitou,79,75
79061,Celles-sur-Belle,CC Mellois-en-Poitou,79,75
79062,Cerizay,CA du Bocage Bressuirais,79,75
79063,Val en Vignes,CC du Thouarsais,79,75
79064,Fontivillié,CC Mellois-en-Poitou,79,75
79066,Champdeniers,CC Val de Gâtine,79,75
79069,Chanteloup,CA du Bocage Bressuirais,79,75
79070,La Chapelle-Bâton,CC Val de Gâtine,79,75
79071,La Chapelle-Bertrand,CC de Parthenay-Gâtine,79,75
79074,La Chapelle-Pouilloux,CC Mellois-en-Poitou,79,75
79076,La Chapelle-Saint-Laurent,CA du Bocage Bressuirais,79,75
79077,Beugnon-Thireuil,CC Val de Gâtine,79,75
79078,Plaine-d'Argenson,CA du Niortais,79,75
79079,Mauléon,CA du Bocage Bressuirais,79,75
79080,Châtillon-sur-Thouet,CC de Parthenay-Gâtine,79,75
79081,Chauray,CA du Niortais,79,75
79083,Chef-Boutonne,CC Mellois-en-Poitou,79,75
79084,Chenay,CC Mellois-en-Poitou,79,75
79085,Chérigné,CC Mellois-en-Poitou,79,75
79086,Cherveux,CC Haut Val de Sèvre,79,75
79087,Chey,CC Mellois-en-Poitou,79,75
79088,Chiché,CA du Bocage Bressuirais,79,75
79089,Le Chillou,CC Airvaudais-Val du Thouet,79,75
79090,Chizé,CC Mellois-en-Poitou,79,75
79091,Cirières,CA du Bocage Bressuirais,79,75
79092,Clavé,CC Val de Gâtine,79,75
79094,Clessé,CA du Bocage Bressuirais,79,75
79095,Clussais-la-Pommeraie,CC Mellois-en-Poitou,79,75
79096,Combrand,CA du Bocage Bressuirais,79,75
79100,Coulon,CA du Niortais,79,75
79101,Coulonges-sur-l'Autize,CC Val de Gâtine,79,75
79102,Coulonges-Thouarsais,CC du Thouarsais,79,75
79103,Courlay,CA du Bocage Bressuirais,79,75
79104,Cours,CC Val de Gâtine,79,75
79105,Les Châteliers,CC de Parthenay-Gâtine,79,75
79106,Couture-d'Argenson,CC Mellois-en-Poitou,79,75
79108,Doux,CC de Parthenay-Gâtine,79,75
79109,Échiré,CA du Niortais,79,75
79111,Ensigné,CC Mellois-en-Poitou,79,75
79112,Épannes,CA du Niortais,79,75
79114,Exireuil,CC Haut Val de Sèvre,79,75
79115,Exoudun,CC Mellois-en-Poitou,79,75
79116,Faye-l'Abbesse,CA du Bocage Bressuirais,79,75
79117,Faye-sur-Ardin,CC Val de Gâtine,79,75
79118,Fénery,CC de Parthenay-Gâtine,79,75
79119,Fenioux,CC Val de Gâtine,79,75
79120,La Ferrière-en-Parthenay,CC de Parthenay-Gâtine,79,75
79121,Fomperron,CC de Parthenay-Gâtine,79,75
79122,Fontenille-Saint-Martin-d'Entraigues,CC Mellois-en-Poitou,79,75
79123,La Forêt-sur-Sèvre,CA du Bocage Bressuirais,79,75
79124,Les Forges,CC de Parthenay-Gâtine,79,75
79125,Fors,CA du Niortais,79,75
79126,Les Fosses,CC Mellois-en-Poitou,79,75
79127,La Foye-Monjault,CA du Niortais,79,75
79128,François,CC Haut Val de Sèvre,79,75
79129,Fressines,CC Mellois-en-Poitou,79,75
79130,Frontenay-Rohan-Rohan,CA du Niortais,79,75
79131,Geay,CA du Bocage Bressuirais,79,75
79132,Genneton,CA du Bocage Bressuirais,79,75
79133,Germond-Rouvre,CA du Niortais,79,75
79134,Glénay,CC du Thouarsais,79,75
79135,Gourgé,CC de Parthenay-Gâtine,79,75
79136,Alloinay,CC Mellois-en-Poitou,79,75
79137,Granzay-Gript,CA du Niortais,79,75
79139,Les Groseillers,CC Val de Gâtine,79,75
79140,Valdelaume,CC Mellois-en-Poitou,79,75
79141,Irais,CC Airvaudais-Val du Thouet,79,75
79142,Juillé,CC Mellois-en-Poitou,79,75
79144,Juscorps,CA du Niortais,79,75
79145,Lageon,CC de Parthenay-Gâtine,79,75
79147,Largeasse,CA du Bocage Bressuirais,79,75
79148,Lezay,CC Mellois-en-Poitou,79,75
79149,Lhoumois,CC de Parthenay-Gâtine,79,75
79150,Limalonges,CC Mellois-en-Poitou,79,75
79152,Lorigné,CC Mellois-en-Poitou,79,75
79153,Loubigné,CC Mellois-en-Poitou,79,75
79154,Loubillé,CC Mellois-en-Poitou,79,75
79156,Louin,CC Airvaudais-Val du Thouet,79,75
79157,Louzy,CC du Thouarsais,79,75
79158,Luché-sur-Brioux,CC Mellois-en-Poitou,79,75
79159,Luché-Thouarsais,CC du Thouarsais,79,75
79160,Lusseray,CC Mellois-en-Poitou,79,75
79161,Luzay,CC du Thouarsais,79,75
79162,Magné,CA du Niortais,79,75
79163,Mairé-Levescault,CC Mellois-en-Poitou,79,75
79164,Maisonnay,CC Mellois-en-Poitou,79,75
79165,Maisontiers,CC Airvaudais-Val du Thouet,79,75
79166,Marigny,CA du Niortais,79,75
79167,Marnes,CC du Thouarsais,79,75
79170,Mauzé-sur-le-Mignon,CA du Niortais,79,75
79172,Mazières-en-Gâtine,CC Val de Gâtine,79,75
79174,Melle,CC Mellois-en-Poitou,79,75
79175,Melleran,CC Mellois-en-Poitou,79,75
79176,Ménigoute,CC de Parthenay-Gâtine,79,75
79177,Messé,CC Mellois-en-Poitou,79,75
79179,Moncoutant-sur-Sèvre,CA du Bocage Bressuirais,79,75
79180,Montalembert,CC Mellois-en-Poitou,79,75
79183,Montravers,CA du Bocage Bressuirais,79,75
79184,La Mothe-Saint-Héray,CC Mellois-en-Poitou,79,75
79185,Aigondigné,CC Mellois-en-Poitou,79,75
79189,Nanteuil,CC Haut Val de Sèvre,79,75
79190,Neuvy-Bouin,CA du Bocage Bressuirais,79,75
79191,Niort,CA du Niortais,79,75
79195,Nueil-les-Aubiers,CA du Bocage Bressuirais,79,75
79196,Plaine-et-Vallées,CC du Thouarsais,79,75
79197,Oroux,CC de Parthenay-Gâtine,79,75
79198,Paizay-le-Chapt,CC Mellois-en-Poitou,79,75
79200,Pamplie,CC Val de Gâtine,79,75
79201,Pamproux,CC Haut Val de Sèvre,79,75
79202,Parthenay,CC de Parthenay-Gâtine,79,75
79203,Pas-de-Jeu,CC du Thouarsais,79,75
79204,Périgné,CC Mellois-en-Poitou,79,75
79205,Pers,CC Mellois-en-Poitou,79,75
79207,La Petite-Boissière,CA du Bocage Bressuirais,79,75
79208,La Peyratte,CC de Parthenay-Gâtine,79,75
79209,Pierrefitte,CC du Thouarsais,79,75
79210,Le Pin,CA du Bocage Bressuirais,79,75
79212,Pliboux,CC Mellois-en-Poitou,79,75
79213,Pompaire,CC de Parthenay-Gâtine,79,75
79215,Pougne-Hérisson,CC de Parthenay-Gâtine,79,75
79216,Prahecq,CA du Niortais,79,75
79217,Prailles-La Couarde,CC Mellois-en-Poitou,79,75
79218,Pressigny,CC de Parthenay-Gâtine,79,75
79220,Prin-Deyrançon,CA du Niortais,79,75
79223,Puihardy,CC Val de Gâtine,79,75
79225,Reffannes,CC de Parthenay-Gâtine,79,75
79226,Le Retail,CC de Parthenay-Gâtine,79,75
79229,La Rochénard,CA du Niortais,79,75
79230,Rom,CC Mellois-en-Poitou,79,75
79231,Romans,CC Haut Val de Sèvre,79,75
79235,Saint-Amand-sur-Sèvre,CA du Bocage Bressuirais,79,75
79236,Saint-André-sur-Sèvre,CA du Bocage Bressuirais,79,75
79238,Saint-Aubin-du-Plain,CA du Bocage Bressuirais,79,75
79239,Saint-Aubin-le-Cloud,CC de Parthenay-Gâtine,79,75
79241,Saint-Christophe-sur-Roc,CC Val de Gâtine,79,75
79242,Voulmentin,CA du Bocage Bressuirais,79,75
79243,Saint-Coutant,CC Mellois-en-Poitou,79,75
79244,Saint-Cyr-la-Lande,CC du Thouarsais,79,75
79246,Sainte-Eanne,CC Haut Val de Sèvre,79,75
79249,Saint-Gelais,CA du Niortais,79,75
79250,Sainte-Gemme,CC du Thouarsais,79,75
79251,Marcillé,CC Mellois-en-Poitou,79,75
79252,Saint-Généroux,CC du Thouarsais,79,75
79253,Saint-Georges-de-Noisné,CC Val de Gâtine,79,75
79254,Saint-Georges-de-Rex,CA du Niortais,79,75
79255,Saint-Germain-de-Longue-Chaume,CC de Parthenay-Gâtine,79,75
79256,Saint-Germier,CC de Parthenay-Gâtine,79,75
79257,Saint-Hilaire-la-Palud,CA du Niortais,79,75
79258,Saint-Jacques-de-Thouars,CC du Thouarsais,79,75
79259,Saint-Jean-de-Thouars,CC du Thouarsais,79,75
79263,Saint-Laurs,CC Val de Gâtine,79,75
79265,Saint-Léger-de-Montbrun,CC du Thouarsais,79,75
79267,Saint-Lin,CC Val de Gâtine,79,75
79268,Saint-Loup-Lamairé,CC Airvaudais-Val du Thouet,79,75
79269,Saint-Maixent-de-Beugné,CC Val de Gâtine,79,75
79270,Saint-Maixent-l'École,CC Haut Val de Sèvre,79,75
79271,Saint-Marc-la-Lande,CC Val de Gâtine,79,75
79273,Saint-Martin-de-Bernegoue,CA du Niortais,79,75
79274,Saint-Martin-de-Mâcon,CC du Thouarsais,79,75
79276,Saint-Martin-de-Saint-Maixent,CC Haut Val de Sèvre,79,75
79277,Saint-Martin-de-Sanzay,CC du Thouarsais,79,75
79278,Saint-Martin-du-Fouilloux,CC de Parthenay-Gâtine,79,75
79280,Saint Maurice Étusson,CA du Bocage Bressuirais,79,75
79281,Saint-Maxire,CA du Niortais,79,75
79283,Sainte-Néomaye,CC Haut Val de Sèvre,79,75
79284,Sainte-Ouenne,CC Val de Gâtine,79,75
79285,Saint-Pardoux-Soutiers,CC Val de Gâtine,79,75
79286,Saint-Paul-en-Gâtine,CA du Bocage Bressuirais,79,75
79289,Saint-Pierre-des-Échaubrognes,CA du Bocage Bressuirais,79,75
79290,Saint-Pompain,CC Val de Gâtine,79,75
79293,Saint-Rémy,CA du Niortais,79,75
79294,Saint-Romans-des-Champs,CA du Niortais,79,75
79295,Saint-Romans-lès-Melle,CC Mellois-en-Poitou,79,75
79297,Sainte-Soline,CC Mellois-en-Poitou,79,75
79298,Saint-Symphorien,CA du Niortais,79,75
79299,Saint-Varent,CC du Thouarsais,79,75
79300,Sainte-Verge,CC du Thouarsais,79,75
79301,Saint-Vincent-la-Châtre,CC Mellois-en-Poitou,79,75
79302,Saivres,CC Haut Val de Sèvre,79,75
79303,Salles,CC Haut Val de Sèvre,79,75
79304,Sansais,CA du Niortais,79,75
79306,Saurais,CC de Parthenay-Gâtine,79,75
79307,Sauzé-Vaussais,CC Mellois-en-Poitou,79,75
79308,Sciecq,CA du Niortais,79,75
79309,Scillé,CC Val de Gâtine,79,75
79310,Secondigné-sur-Belle,CC Mellois-en-Poitou,79,75
79311,Secondigny,CC de Parthenay-Gâtine,79,75
79312,Séligné,CC Mellois-en-Poitou,79,75
79313,Sepvret,CC Mellois-en-Poitou,79,75
79316,Soudan,CC Haut Val de Sèvre,79,75
79319,Souvigné,CC Haut Val de Sèvre,79,75
79320,Surin,CC Val de Gâtine,79,75
79322,Le Tallud,CC de Parthenay-Gâtine,79,75
79326,Thénezay,CC de Parthenay-Gâtine,79,75
79329,Thouars,CC du Thouarsais,79,75
79331,Tourtenay,CC du Thouarsais,79,75
79332,Trayes,CA du Bocage Bressuirais,79,75
79334,Val-du-Mignon,CA du Niortais,79,75
79335,Vallans,CA du Niortais,79,75
79336,Vançais,CC Mellois-en-Poitou,79,75
79337,Le Vanneau-Irleau,CA du Niortais,79,75
79338,Vanzay,CC Mellois-en-Poitou,79,75
79339,Vasles,CC de Parthenay-Gâtine,79,75
79340,Vausseroux,CC de Parthenay-Gâtine,79,75
79341,Vautebis,CC de Parthenay-Gâtine,79,75
79342,Vernoux-en-Gâtine,CC de Parthenay-Gâtine,79,75
